tweet,user,location,date
RT @fhpaschen: Big winner! @cta 95th Terminal Improvement Project received the Disguinguished Building Award from @AIAChicago at their Annu…,milhouseinc,"Chicago, IL",2019-11-01 20:20:21
@itskylelucas @ChicagoScooters @cta @chicagosmayor holding off service improvements and expansion to spend billions… https://t.co/AE9Aga7X4n,chrisisme,"Chicago, IL",2019-11-01 20:18:14
@swasko @cta You are a hero and an absolute icon,taylorannberg,"Wicker Park, Chicago, IL",2019-11-01 20:16:42
@itskylelucas @chrisisme @ChicagoScooters @cta @chicagosmayor Although I too am in favor of doing more to keep idio… https://t.co/O5di2WMfI6,sheath2,"Chicago, IL",2019-11-01 20:15:56
@itskylelucas @chrisisme @ChicagoScooters @cta @chicagosmayor It would cost several million PER STATION and for a l… https://t.co/l1PrbFrqPb,sheath2,"Chicago, IL",2019-11-01 20:15:09
@chrisisme @ChicagoScooters @cta @chicagosmayor They’re not uncommon in Asia. You’ll find them in Europe too. I thi… https://t.co/EtZdLVzJqf,itskylelucas,"Chicago, IL",2019-11-01 20:13:04
Filing a request for review with the Illinois Attorney General’s Office on an overdue @CTA FOIA response on a Frida… https://t.co/IPVMzMrJfg,swasko,"Chicago, Ill.",2019-11-01 20:12:29
@itskylelucas @ChicagoScooters @cta @chicagosmayor it ends up being lot more than a half billion dollars for a full… https://t.co/mW33vflUB1,chrisisme,"Chicago, IL",2019-11-01 20:05:32
@chrisisme @ChicagoScooters @cta @chicagosmayor My point isn’t that we should do platform screens instead of a flyo… https://t.co/fvnZ2T8ryg,itskylelucas,"Chicago, IL",2019-11-01 19:30:01
"@chrisisme @ChicagoScooters @cta @chicagosmayor I’m all for the flyover. I ride the Red Line every singe day, rush… https://t.co/Jj8ajUjgxW",itskylelucas,"Chicago, IL",2019-11-01 19:28:04
"@itskylelucas @ChicagoScooters @cta @chicagosmayor agree with the message, but you're *really* understating what th… https://t.co/cr6VdVxouY",chrisisme,"Chicago, IL",2019-11-01 19:18:55
@pbooth81 @cta IT WAS,mareIiz,La la land,2019-11-01 19:08:46
@mareIiz @cta Oh no! That seems super dangerous! https://t.co/4URIE3NbAj,pbooth81,,2019-11-01 19:08:26
". @cta riders will be spared fare hikes and service cuts for a second year in a row in 2020, and will see some new… https://t.co/pYScwD7ziN",RailPassengers,"Washington, DC",2019-11-01 19:00:01
@pbooth81 @cta One time the doors shut as I was walking on to the train and my backpack was completely outside of t… https://t.co/IuPcgmNs09,mareIiz,La la land,2019-11-01 18:58:02
"@greenfieldjohn @RogersParkMan @IDOT_Illinois @cta Can either of you explain the &gt;1 minute? First, it's never &gt;1 mi… https://t.co/zkFzM1VNdC",ChiCollections,,2019-11-01 18:56:27
"@RogersParkMan @IDOT_Illinois @cta ""If you take the See Train, you'll find that it's the quickest way to Evanston."" 🎶",greenfieldjohn,"Chicago, Illinois, USA",2019-11-01 18:53:10
"Why wait 5 minutes? I see train now. I swear, someone from ⁦@IDOT_Illinois⁩’s wise sign crew is moonlighting @cta.… https://t.co/IyAOqZYSeu",RogersParkMan,"Rogers Park, USA",2019-11-01 18:51:41
@cta South Blvd is actually a stop not something the El goes past slowly.,dehallstrom,"Evanston via Rockford, Tuscaloosa, Iowa City and Philadelphia.",2019-11-01 18:48:02
@cta GETM OUTTA HERE!!!!,KopAmerica,"Chicago, Illinois",2019-11-01 18:47:16
@KristenGeil @cta Better idea: teleports,jmart31,"chicago, il",2019-11-01 18:11:39
this man always makes my day and now he can always inspire me @cta best conductor ever #legend https://t.co/LGfxk4vW0e,_iqra29,"Chicago, IL",2019-11-01 17:56:15
RT @cta: Service update: Howard-bound Red Line trains are rerouted via elevated tracks Cermak-Fullerton due to a medical emergency at Harri…,ArnulfoSalgado2,,2019-11-01 17:53:33
RT @cta: [Significant Delays] Loop 'L' trains are running w/res. delays and congestion following an earlier mech. prob. near Clark/Lake. Se…,ArnulfoSalgado2,,2019-11-01 17:52:26
RT @cta: [Significant Delays] Howard-bound Red Line trains are running w/residual delays &amp; congestion following earlier police activity at…,ArnulfoSalgado2,,2019-11-01 17:51:11
There is a reason I do not take the red line: I have had several homeless people ask me for money and give out a sp… https://t.co/VTz3NDJxJw,JustJustinee,Chicago,2019-11-01 17:51:09
@Big_Pickell @cta But like I said before. As a family member I don’t blame the cta. I blame mental illness. I feel… https://t.co/gLrjMbvWMC,anniimariie,,2019-11-01 17:42:50
@Big_Pickell @cta I know. My aunt jumped in front of an express train. Sick people will find a way. We don’t blame the cta.,anniimariie,,2019-11-01 17:39:53
RT @AdamJRasmussen: @cta UPDATE: These are not minor delays. Find some other way of transportation.,transit_tweets,,2019-11-01 17:39:36
@anniimariie @cta I understand. But other cities have put gates on their platforms to help prevent these type of th… https://t.co/6sUQaQfCc3,Big_Pickell,"Chicago, IL",2019-11-01 17:38:49
Blue line @cta train literally shuts the door in my face as trying to board at Forest Park. Had a hand in the door… https://t.co/99sY23DXlj,pbooth81,,2019-11-01 17:09:33
"@jbrd77 @cta “Medical emergency on tracks” always means someone got hit 

Sick customer means someone is sick on the train 

Etc",x_ajdin773_x,"Chicago, IL",2019-11-01 16:41:37
"RT @cta: [Minor Delays / Reroute] WB 7 Harrison &amp; 126 Jackson buses are temporarily rerouted via Adams, LaSalle, Madison, Wacker, &amp; Adams,…",transit_tweets,,2019-11-01 16:32:28
"RT @cta: [Minor Delays / Reroute] SB 151 Sheridan buses are temporarily rerouted via Adams, LaSalle, Madison, Wacker, &amp; Adams, due to stree…",transit_tweets,,2019-11-01 16:31:58
"@carterobrien @streetsblogchi @activetrans @TheMagMile @transitized @StreetsblogSF @cta not to mention Elston, if f… https://t.co/bktW08yEzp",chrisisme,"Chicago, IL",2019-11-01 16:31:46
"RT @cta: [Minor Delays / Reroute] SB 156 LaSalle buses are temporarily rerouted via LaSalle, Madison, Wacker, &amp; Van Buren, due to street bl…",transit_tweets,,2019-11-01 16:31:26
"RT @cta: [Minor Delays / Reroute] 37 Sedgwick buses temp. rerouted NB: Jackson, LaSalle, Madison, &amp; Franklin; SB: LaSalle, Madison, &amp; Frank…",transit_tweets,,2019-11-01 16:31:00
@chrisisme @streetsblogchi @activetrans @TheMagMile @transitized @StreetsblogSF Milwaukee is a more straightforward… https://t.co/6TxItpBo1h,carterobrien,Chicago,2019-11-01 16:30:44
"RT @cta: [Minor Delays / Reroute] 37 Sedgwick buses temp. rerouted NB: Jackson, LaSalle, Madison, &amp; Franklin; SB: LaSalle, Madison, &amp; Frank…",huskeeman82,"Chicago, IL",2019-11-01 16:25:02
"RT @cta: [Minor Delays / Reroute] 37 Sedgwick buses temp. rerouted NB: Jackson, LaSalle, Madison, &amp; Franklin; SB: LaSalle, Madison, &amp; Frank…",itsmetyrinh,"Chicago, IL",2019-11-01 16:24:51
"RT @cta: [Minor Delays / Reroute] SB 156 LaSalle buses are temporarily rerouted via LaSalle, Madison, Wacker, &amp; Van Buren, due to street bl…",itsmetyrinh,"Chicago, IL",2019-11-01 16:24:49
"RT @cta: [Minor Delays / Reroute] SB 156 LaSalle buses are temporarily rerouted via LaSalle, Madison, Wacker, &amp; Van Buren, due to street bl…",huskeeman82,"Chicago, IL",2019-11-01 16:24:45
"RT @cta: [Minor Delays / Reroute] SB 151 Sheridan buses are temporarily rerouted via Adams, LaSalle, Madison, Wacker, &amp; Adams, due to stree…",itsmetyrinh,"Chicago, IL",2019-11-01 16:24:45
"RT @cta: [Minor Delays / Reroute] WB 7 Harrison &amp; 126 Jackson buses are temporarily rerouted via Adams, LaSalle, Madison, Wacker, &amp; Adams,…",itsmetyrinh,"Chicago, IL",2019-11-01 16:24:34
"RT @cta: [Minor Delays / Reroute] SB 151 Sheridan buses are temporarily rerouted via Adams, LaSalle, Madison, Wacker, &amp; Adams, due to stree…",huskeeman82,"Chicago, IL",2019-11-01 16:24:32
"RT @cta: [Minor Delays / Reroute] WB 7 Harrison &amp; 126 Jackson buses are temporarily rerouted via Adams, LaSalle, Madison, Wacker, &amp; Adams,…",huskeeman82,"Chicago, IL",2019-11-01 16:24:25
@cta Thanks for the guidance and assistance,jezebelee,Chicago,2019-11-01 16:08:30
RT @annapeasoup: @AdamJRasmussen @cta I’ve been on my commute for an hour already and it usually takes me 35 mins. Definitely not a minor d…,itsmetyrinh,"Chicago, IL",2019-11-01 16:06:37
RT @AdamJRasmussen: @cta UPDATE: These are not minor delays. Find some other way of transportation.,itsmetyrinh,"Chicago, IL",2019-11-01 16:06:28
RT @cta: [Minor Delays] Forest Park-bound Blue Line trains are running w/res. delays following an earlier mechanical problem near Racine. S…,itsmetyrinh,"Chicago, IL",2019-11-01 16:06:23
"@cta Thanks, it would be helpful if the attendants in the station were also aware of this. I left my wallet at home… https://t.co/sONscP3KtN",EmilSuqi,,2019-11-01 16:00:34
@cta This isn’t true for the fare card machines at the JP blue line station.,EmilSuqi,,2019-11-01 15:40:59
RT @cta: [Minor Delays] Some Loop-bound Purple Line trains are operating with residual delays due to train traffic at Howard. Service is re…,transit_tweets,,2019-11-01 15:33:51
"RT @Splanish: A picture of what transit-oriented means to real people? Yes, we have it! Thank you @urbanthoughts11 #equitableTOD

@ChiPubli…",Metroplanners,Metropolitan Planning Council,2019-11-01 15:17:26
RT @jbrd77: @cta Easier to say “someone got ran over by a train” &amp; then we all get it why the system is having issues.. Why hide it when we…,transit_tweets,,2019-11-01 15:08:32
"RT @cta: [Minor Delays] 95th-bound Red Line trains are running w/residual delays following an earlier delay at Howard. Service is resuming,…",transit_tweets,,2019-11-01 15:03:56
"RT @itskylelucas: We’re spending over half a *billion* dollars to shave a few minutes in delays on @cta, when the worst delays are happenin…",ChicagoScooters,"Chicago, IL",2019-11-01 15:02:25
i miss the @cta so much,aweesa123,the bay,2019-11-01 15:02:03
RT @cta: [Normal Service*] The temporary reroute of Westbound 95 95th  buses near Western/91st has ended.,transit_tweets,,2019-11-01 15:02:01
"Man Wtf I'm late because of poor service due to the @cta, First a medical emergency on the red line on diversey, Th… https://t.co/jIJu0HsO8k",CarlosAColon39,"Chicago, IL",2019-11-01 14:54:59
"RT @cta: [Minor Delays] 95th-bound Red Line trains are running w/residual delays following an earlier delay at Howard. Service is resuming,…",CTARedLineAlert,"Chicago, IL",2019-11-01 14:54:15
@AdamJRasmussen @cta I’ve been on my commute for an hour already and it usually takes me 35 mins. Definitely not a minor delay.,annapeasoup,"Chicago, IL",2019-11-01 14:52:30
RT @cta: [Significant Delays] 95th-bound Red Line trains are running with delays at Fullerton due to a sick customer.,JamieGump,"Chicago, IL",2019-11-01 14:43:40
RT @fhpaschen: Big winner! @cta 95th Terminal Improvement Project received the Disguinguished Building Award from @AIAChicago at their Annu…,AIAChicago,Chicago,2019-11-01 14:43:01
RT @12thSonOfLama: @cta Are these still minor delays? I’ve been trying to get downtown from Western for 45 mins. Time to change this to war…,gensym,"Chicago, IL",2019-11-01 14:36:21
RT @AdamJRasmussen: @cta UPDATE: These are not minor delays. Find some other way of transportation.,gensym,"Chicago, IL",2019-11-01 14:34:28
@cta Are these still minor delays? I’ve been trying to get downtown from Western for 45 mins. Time to change this t… https://t.co/y7B59TDetK,12thSonOfLama,Chicago,2019-11-01 14:34:08
RT @cta: @heyheyitsaiste @goonaha14 Howard-bound trains continue to be rerouted via the elevated lines; board 95th-bound trains at usual st…,transit_tweets,,2019-11-01 14:30:33
RT @kevandavis: @cta Express? Does anyone at cta know that word?,transit_tweets,,2019-11-01 14:29:36
@cta UPDATE: These are not minor delays. Find some other way of transportation.,AdamJRasmussen,"Bucktown, Chicago, IL",2019-11-01 14:29:30
"I'm at @CTA Bus Stop 14760 in Chicago, IL https://t.co/zpnKCv4eDo",sreggie,"Chicago, IL",2019-11-01 14:25:45
RT @cta: [Minor Delays] Forest Park-bound Blue Line trains are running w/res. delays following an earlier mechanical problem near Racine. S…,Mili22,Chicago,2019-11-01 14:23:48
RT @goonaha14: @cta Where can I get on the red line in the loop? Is it still on elevated tracks? The train tracker is showing nothing,transit_tweets,,2019-11-01 14:23:02
@readjack @cta Haven't rode the L in a decade. Some things never change.,ScrillGates,Chicagoland area ,2019-11-01 14:22:43
"RT @Splanish: A picture of what transit-oriented means to real people? Yes, we have it! Thank you @urbanthoughts11 #equitableTOD

@ChiPubli…",iliekmudkip,Chicago,2019-11-01 14:20:59
RT @bvenia5: @cta This is absolutely abysmal handling of this. Major lack of communication in addition to intelligible audio at Merch Mart.…,transit_tweets,,2019-11-01 14:19:50
RT @cta: [Minor Delays] Forest Park-bound Blue Line trains are running w/res. delays following an earlier mechanical problem near Racine. S…,transit_tweets,,2019-11-01 14:17:37
@readjack @cta L just stopped?,ScrillGates,Chicagoland area ,2019-11-01 14:16:02
RT @showtimehcky: @cta that was a blast https://t.co/xRwumxhGLX,transit_tweets,,2019-11-01 14:14:53
RT @cta: [Minor Delays] Forest Park-bound Blue Line trains are running w/res. delays following an earlier mechanical problem near Racine. S…,WGNNews,"Chicago, IL",2019-11-01 14:11:25
Trapped on the Blue Line before Clark/Lake... 8 minutes and counting... come on @cta https://t.co/seAtyC7aR1,readjack,"Chicago, IL",2019-11-01 14:09:21
"RT @jeremydandrus: @cta Whenever there's an issue, you should refund everybody's fare. This is stupid",SirIanNich,,2019-11-01 14:09:08
"RT @jeremydandrus: @cta Whenever there's an issue, you should refund everybody's fare. This is stupid",transit_tweets,,2019-11-01 14:05:01
RT @JohnnyRockettt: @cta Express express express express express,transit_tweets,,2019-11-01 14:02:21
RT @JakeMcMillian: @cta Should probably let folks know they can’t board at Jackson or Monroe,transit_tweets,,2019-11-01 14:02:04
Spotted on the @cta: backpack corgi! I was very good and did not steal him. https://t.co/T7YSU98Xx2,aliciabjohnston,"Chicago, IL",2019-11-01 14:01:45
RT @cta: [Significant Delays] 95th-bound Red Line trains are running with delays at Fullerton due to a sick customer.,transit_tweets,,2019-11-01 13:59:32
RT @tk1828: @cta Of course. Never ontime. Guarantee issues with CTA,transit_tweets,,2019-11-01 13:57:43
RT @cta: [Significant Delays] 95th-bound Red Line trains are running with delays at Fullerton due to a sick customer.,JucheMane,Chicago,2019-11-01 13:52:37
"Good Morning @cta RIDERS, Its Friday 🎊🎊🎊 https://t.co/BMnJ2FI2eZ",IamAsrivastava,Mother Earth,2019-11-01 13:51:53
RT @cta: [Significant Delays] 95th-bound Red Line trains are running with delays at Fullerton due to a sick customer.,CTARedLineAlert,"Chicago, IL",2019-11-01 13:49:59
RT @cta: [Significant Delays] 95th-bound Red Line trains are running with delays at Fullerton due to a sick customer.,itsmetyrinh,"Chicago, IL",2019-11-01 13:49:55
@cta 🥱🥱🥱🥱🥱🥱I’m tired time to buy a car,x_ajdin773_x,"Chicago, IL",2019-11-01 13:49:48
RT @cta: [Minor Delays] Loop-bound Orange Line trains are running w/residual delays following an earlier mechanical problem on a train at M…,transit_tweets,,2019-11-01 13:49:35
@cta brown line Kedzie stop has a layer of ice on the platform since last night. It’s always slippery there during winter season.,mrs_michel,"Chicago, IL",2019-11-01 13:46:01
People in the aisles standing on top of each other but glad your bag got a seat. @cta blue line every day https://t.co/uOf20uXHyF,keroq,Chicago,2019-11-01 13:44:41
